SYMBOL	ENSID	CGC	CHROMOSOME	STRAND	LENGTH	TOTAL_MUT	CLUSTERED_MUT	CLUSTERS	SIM_CLUSTERS	SCORE	P_EMPIRICAL	Q_EMPIRICAL	P_ANALYTICAL	Q_ANALYTICAL	P_TOPCLUSTER	Q_TOPCLUSTER
ACTR1A	ENSG00000138107	False	10	-	1128	0										
TRIM8	ENSG00000171206	False	10	+	1653	0										
ARL3	ENSG00000138175	False	10	-	546	0										
SFXN2	ENSG00000156398	False	10	+	1004	0										
WBP1L	ENSG00000166272	False	10	+	1116	0										
CYP17A1	ENSG00000148795	False	10	-	1524	0										
C10orf32	ENSG00000166275	False	10	+	318	0										
AS3MT	ENSG00000214435	False	10	+	1124	0										
CNNM2	ENSG00000148842	False	10	+	2660	0										
RP11-332O19.5	ENSG00000235376	False	10	+	684	0										
PCGF6	ENSG00000156374	False	10	-	1050	0										
TAF5	ENSG00000148835	False	10	+	2400	0										
USMG5	ENSG00000173915	False	10	-	174	0										
CALHM2	ENSG00000138172	False	10	-	1068	0										
CALHM1	ENSG00000185933	False	10	-	1038	0										
CALHM3	ENSG00000183128	False	10	-	1032	0										
NEURL	ENSG00000107954	False	10	+	1756	0										
SH3PXD2A	ENSG00000107957	False	10	-	3714	0										
OBFC1	ENSG00000107960	False	10	-	1104	0										
SLK	ENSG00000065613	False	10	+	3705	0										
COL17A1	ENSG00000065618	False	10	-	4520	0										
SFR1	ENSG00000156384	False	10	+	934	0										
WDR96	ENSG00000197748	False	10	-	5029	0										
GSTO1	ENSG00000148834	False	10	+	725	0										
GSTO2	ENSG00000065621	False	10	+	759	0										
ITPRIP	ENSG00000148841	False	10	-	1641	0										
XPNPEP1	ENSG00000108039	False	10	-	1998	0										
RP11-451M19.3	ENSG00000203876	False	10	-	516	0										
ADD3	ENSG00000148700	False	10	+	2118	1										
MXI1	ENSG00000119950	False	10	+	958	0										
SMNDC1	ENSG00000119953	False	10	-	714	0										
DUSP5	ENSG00000138166	False	10	+	1152	0										
SMC3	ENSG00000108055	False	10	+	3651	0										
RBM20	ENSG00000203867	False	10	+	3681	0										
PDCD4	ENSG00000150593	False	10	+	1417	1										
BBIP1	ENSG00000214413	False	10	-	433	0										
SHOC2	ENSG00000108061	False	10	+	1746	0										
ADRA2A	ENSG00000150594	False	10	+	1395	0										
GPAM	ENSG00000119927	False	10	-	2493	0										
TECTB	ENSG00000119913	False	10	+	987	0										
ACSL5	ENSG00000197142	False	10	+	2274	0										
ZDHHC6	ENSG00000023041	False	10	-	1239	0										
HABP2	ENSG00000148702	False	10	+	1752	0										
NRAP	ENSG00000197893	False	10	-	5214	0										
CASP7	ENSG00000165806	False	10	+	1117	0										
PLEKHS1	ENSG00000148735	False	10	+	1642	0										
DCLRE1A	ENSG00000198924	False	10	-	3120	0										
NHLRC2	ENSG00000196865	False	10	+	2178	0										
AL162407.1	ENSG00000234631	False	10	+	369	0										
ADRB1	ENSG00000043591	False	10	+	1431	0										
C10orf118	ENSG00000165813	False	10	-	2695	0										
TDRD1	ENSG00000095627	False	10	+	3569	1										
VWA2	ENSG00000165816	False	10	+	2318	1										
AFAP1L2	ENSG00000169129	False	10	-	2667	0										
FAM160B1	ENSG00000151553	False	10	+	2372	0										
TRUB1	ENSG00000165832	False	10	+	1047	1										
GFRA1	ENSG00000151892	False	10	-	1465	0										
CCDC172	ENSG00000182645	False	10	+	774	0										
PNLIPRP3	ENSG00000203837	False	10	+	1401	0										
PNLIP	ENSG00000175535	False	10	+	1395	1										
PNLIPRP1	ENSG00000187021	False	10	+	1426	0										
C10orf82	ENSG00000165863	False	10	-	704	1										
HSPA12A	ENSG00000165868	False	10	-	2112	1										
ENO4	ENSG00000188316	False	10	+	1955	0										
VAX1	ENSG00000148704	False	10	-	1131	1										
KCNK18	ENSG00000186795	False	10	+	1152	0										
SLC18A2	ENSG00000165646	False	10	+	1542	1										
PDZD8	ENSG00000165650	False	10	-	3462	0										
EMX2	ENSG00000170370	False	10	+	756	0										
RAB11FIP2	ENSG00000107560	False	10	-	1596	0										
FAM204A	ENSG00000165669	False	10	-	699	0										
PRLHR	ENSG00000119973	False	10	-	1110	0										
CACUL1	ENSG00000151893	False	10	-	1130	0										
NANOS1	ENSG00000188613	False	10	+	876	0										
EIF3A	ENSG00000107581	False	10	-	4146	1										
FAM45A	ENSG00000119979	False	10	+	1071	0										
SFXN4	ENSG00000183605	False	10	-	1011	1										
PRDX3	ENSG00000165672	False	10	-	768	0										
GRK5	ENSG00000198873	False	10	+	1770	0										
RGS10	ENSG00000148908	False	10	-	575	0										
TIAL1	ENSG00000151923	False	10	-	1179	0										
BAG3	ENSG00000151929	False	10	+	1731	0										
INPP5F	ENSG00000198825	False	10	+	3506	1										
MCMBP	ENSG00000197771	False	10	-	1926	0										
SEC23IP	ENSG00000107651	False	10	+	3060	0										
PPAPDC1A	ENSG00000203805	False	10	+	922	1										
C10orf85	ENSG00000177234	False	10	+	384	0										
WDR11	ENSG00000120008	False	10	+	3672	1										
ATE1	ENSG00000107669	False	10	-	1768	1										
NSMCE4A	ENSG00000107672	False	10	-	1264	0										
TACC2	ENSG00000138162	False	10	+	9498	1										
BTBD16	ENSG00000138152	False	10	+	1521	0										
PLEKHA1	ENSG00000107679	False	10	+	1314	0										
ARMS2	ENSG00000254636	False	10	+	321	0										
HTRA1	ENSG00000166033	False	10	+	1440	0										
C10orf120	ENSG00000183559	False	10	-	1005	0										
CUZD1	ENSG00000138161	False	10	-	1821	0										
FAM24B	ENSG00000213185	False	10	-	282	0										
FAM24A	ENSG00000203795	False	10	+	315	0										
C10orf88	ENSG00000119965	False	10	-	1335	0										
PSTK	ENSG00000179988	False	10	+	1327	0										
IKZF5	ENSG00000095574	False	10	-	1257	0										
ACADSB	ENSG00000196177	False	10	+	1355	0										
HMX3	ENSG00000188620	False	10	+	1071	0										
HMX2	ENSG00000188816	False	10	+	819	0										
BUB3	ENSG00000154473	False	10	+	1002	0										
CHST15	ENSG00000182022	False	10	-	1854	0										
OAT	ENSG00000065154	False	10	-	1317	0										
NKX1-2	ENSG00000229544	False	10	-	996	0										
LHPP	ENSG00000107902	False	10	+	822	0										
FAM53B	ENSG00000189319	False	10	-	1275	0										
METTL10	ENSG00000203791	False	10	-	873	0										
FAM175B	ENSG00000165660	False	10	+	1245	0										
ZRANB1	ENSG00000019995	False	10	+	2124	0										
CTBP2	ENSG00000175029	False	10	-	3275	0										
TEX36	ENSG00000175018	False	10	-	714	0										
C10orf137	ENSG00000107938	False	10	+	4034	0										
MMP21	ENSG00000154485	False	10	-	1707	0										
UROS	ENSG00000188690	False	10	-	823	0										
BCCIP	ENSG00000107949	False	10	+	1160	0										
DHX32	ENSG00000089876	False	10	-	2229	0										
FANK1	ENSG00000203780	False	10	+	1194	0										
ADAM12	ENSG00000148848	False	10	-	2828	0										
FAM196A	ENSG00000188916	False	10	-	1437	0										
NPS	ENSG00000214285	False	10	+	267	0										
CLRN3	ENSG00000180745	False	10	-	678	0										
MKI67	ENSG00000148773	False	10	-	9768	1										
AL355531.2	ENSG00000268421	False	10	-	639	0										
EBF3	ENSG00000108001	False	10	-	1901	1										
GLRX3	ENSG00000108010	False	10	+	1005	1										
AL450307.1	ENSG00000189275	False	10	-	474	0										
PPP2R2D	ENSG00000175470	False	10	+	1266	0										
BNIP3	ENSG00000176171	False	10	-	583	0										
JAKMIP3	ENSG00000188385	False	10	+	2532	1										
DPYSL4	ENSG00000151640	False	10	+	1716	0										
STK32C	ENSG00000165752	False	10	-	2073	0										
LRRC27	ENSG00000148814	False	10	+	1895	1										
PWWP2B	ENSG00000171813	False	10	+	1781	0										
C10orf91	ENSG00000180066	False	10	+	435	1										
INPP5A	ENSG00000068383	False	10	+	1379	0										
NKX6-2	ENSG00000148826	False	10	-	831	0										
TTC40	ENSG00000171811	False	10	-	8508	0										
GPR123	ENSG00000197177	False	10	+	3840	1										
UTF1	ENSG00000171794	False	10	+	1023	0										
VENTX	ENSG00000151650	False	10	+	774	0										
ADAM8	ENSG00000151651	False	10	-	2667	0										
TUBGCP2	ENSG00000130640	False	10	-	2790	1										
ZNF511	ENSG00000198546	False	10	+	1307	0										
CALY	ENSG00000130643	False	10	-	891	0										
PRAP1	ENSG00000165828	False	10	+	456	0										
FUOM	ENSG00000148803	False	10	-	466	1										
ECHS1	ENSG00000127884	False	10	-	870	0										
AL360181.1	ENSG00000268882	False	10	-	105	0										
PAOX	ENSG00000148832	False	10	+	1616	0										
RP11-108K14.8	ENSG00000254536	False	10	+	1017	1										
MTG1	ENSG00000148824	False	10	+	1002	1										
SPRN	ENSG00000203772	False	10	-	453	0										
CYP2E1	ENSG00000130649	False	10	+	1479	0										
AL161645.2	ENSG00000268925	False	10	-	60	0										
SYCE1	ENSG00000171772	False	10	-	1089	0										
FRG2B	ENSG00000225899	False	10	-	837	0										
BET1L	ENSG00000177951	False	11	-	759	0										
SCGB1C1	ENSG00000188076	False	11	+	285	0										
ODF3	ENSG00000177947	False	11	+	866	0										
RIC8A	ENSG00000177963	False	11	+	1922	0										
SIRT3	ENSG00000142082	False	11	-	1251	0										
PSMD13	ENSG00000185627	False	11	+	1213	0										
NLRP6	ENSG00000174885	False	11	+	2676	0										
ATHL1	ENSG00000142102	False	11	+	2306	0										
IFITM5	ENSG00000206013	False	11	-	396	0										
IFITM2	ENSG00000185201	False	11	+	585	0										
IFITM1	ENSG00000185885	False	11	+	375	0										
IFITM3	ENSG00000142089	False	11	-	399	1										
B4GALNT4	ENSG00000182272	False	11	+	3117	0										
PKP3	ENSG00000184363	False	11	+	2598	0										
SIGIRR	ENSG00000185187	False	11	-	1559	1										
ANO9	ENSG00000185101	False	11	-	2346	0										
PTDSS2	ENSG00000174915	False	11	+	1461	1										
RNH1	ENSG00000023191	False	11	-	1587	0										
LRRC56	ENSG00000161328	False	11	+	1626	0										
C11orf35	ENSG00000185522	False	11	-	2021	0										
RASSF7	ENSG00000099849	False	11	+	1179	0										
PHRF1	ENSG00000070047	False	11	+	4947	0										
CDHR5	ENSG00000099834	False	11	-	2548	0										
SCT	ENSG00000070031	False	11	-	363	0										
DRD4	ENSG00000069696	False	11	+	1257	0										
DEAF1	ENSG00000177030	False	11	-	1737	0										
TMEM80	ENSG00000177042	False	11	+	885	0										
EPS8L2	ENSG00000177106	False	11	+	2193	1										
TALDO1	ENSG00000177156	False	11	+	1011	0										
PDDC1	ENSG00000177225	False	11	-	914	0										
AP006621.5	ENSG00000255284	False	11	+	381	0										
CEND1	ENSG00000184524	False	11	-	447	0										
SLC25A22	ENSG00000177542	False	11	-	1044	0										
PIDD	ENSG00000177595	False	11	-	2730	0										
RPLP2	ENSG00000177600	False	11	+	345	0										
PNPLA2	ENSG00000177666	False	11	+	1512	0										
EFCAB4A	ENSG00000177685	False	11	+	1197	0										
CD151	ENSG00000177697	False	11	+	759	0										
POLR2L	ENSG00000177700	False	11	-	201	0										
TSPAN4	ENSG00000214063	False	11	+	771	0										
CHID1	ENSG00000177830	False	11	-	1352	0										
AP2A2	ENSG00000183020	False	11	+	3090	0										
MUC6	ENSG00000184956	False	11	-	7669	1										
AC136297.1	ENSG00000267950	False	11	+	219	0										
TOLLIP	ENSG00000078902	False	11	-	822	0										
BRSK2	ENSG00000174672	False	11	+	2603	0										
MOB2	ENSG00000182208	False	11	-	804	0										
DUSP8	ENSG00000184545	False	11	-	1875	0										
KRTAP5-1	ENSG00000205869	False	11	-	834	0										
KRTAP5-2	ENSG00000205867	False	11	-	531	0										
KRTAP5-3	ENSG00000196224	False	11	-	714	1										
KRTAP5-4	ENSG00000241598	False	11	-	684	0										
KRTAP5-5	ENSG00000185940	False	11	+	711	0										
KRTAP5-6	ENSG00000205864	False	11	+	387	0										
IFITM10	ENSG00000244242	False	11	-	684	0										
RP11-295K3.1	ENSG00000250644	False	11	-	1136	0										
CTSD	ENSG00000117984	False	11	-	1376	0										
SYT8	ENSG00000149043	False	11	+	1780	0										
TNNI2	ENSG00000130598	False	11	+	561	0										
LSP1	ENSG00000130592	False	11	+	1589	0										
C11orf89	ENSG00000184682	False	11	-	1437	0										
TNNT3	ENSG00000130595	False	11	+	877	0										
MRPL23	ENSG00000214026	False	11	+	928	0										
IGF2	ENSG00000167244	False	11	-	717	1										
INS-IGF2	ENSG00000129965	False	11	-	600	1										
INS	ENSG00000254647	False	11	-	402	1										
TH	ENSG00000180176	False	11	-	1584	0										
ASCL2	ENSG00000183734	False	11	-	579	0										
C11orf21	ENSG00000110665	False	11	-	534	0										
TSPAN32	ENSG00000064201	False	11	+	993	0										
CD81	ENSG00000110651	False	11	+	1273	1										
TSSC4	ENSG00000184281	False	11	+	987	0										
TRPM5	ENSG00000070985	False	11	-	3528	0										
KCNQ1	ENSG00000053918	False	11	+	2232	0										
CDKN1C	ENSG00000129757	False	11	-	958	0										
SLC22A18AS	ENSG00000254827	False	11	-	759	0										
SLC22A18	ENSG00000110628	False	11	+	1272	0										
PHLDA2	ENSG00000181649	False	11	-	456	0										
NAP1L4	ENSG00000205531	False	11	-	1197	0										
AC131971.1	ENSG00000183562	False	11	+	177	0										
OSBPL5	ENSG00000021762	False	11	-	2637	1										
MRGPRG	ENSG00000182170	False	11	-	867	0										
MRGPRE	ENSG00000184350	False	11	-	936	0										
ZNF195	ENSG00000005801	False	11	-	2299	0										
ART5	ENSG00000167311	False	11	-	974	0										
ART1	ENSG00000129744	False	11	+	981	0										
CHRNA10	ENSG00000129749	False	11	-	1350	0										
PGAP2	ENSG00000148985	False	11	+	1390	1										
RHOG	ENSG00000177105	False	11	-	573	0										
STIM1	ENSG00000167323	False	11	+	2192	0										
RRM1	ENSG00000167325	False	11	+	2376	1										
OR52B4	ENSG00000221996	False	11	-	942	0										
TRIM21	ENSG00000132109	False	11	-	1448	0										
OR52K2	ENSG00000181963	False	11	+	942	1										
OR52K1	ENSG00000196778	False	11	+	942	0										
OR52M1	ENSG00000197790	False	11	+	951	0										
C11orf40	ENSG00000171987	False	11	-	651	1										
OR52I2	ENSG00000226288	False	11	+	1050	0										
OR52I1	ENSG00000232268	False	11	+	1044	0										
TRIM68	ENSG00000167333	False	11	-	1455	0										
OR51D1	ENSG00000197428	False	11	+	972	0										
OR51E1	ENSG00000180785	False	11	+	954	1										
OR51E2	ENSG00000167332	False	11	-	960	0										
OR51F1	ENSG00000188069	False	11	-	957	0										
OR52R1	ENSG00000176937	False	11	-	1182	0										
OR51F2	ENSG00000176925	False	11	+	1026	1										
OR51S1	ENSG00000176922	False	11	-	969	0										
OR51H1P	ENSG00000176904	False	11	-	906	0										
OR51T1	ENSG00000176900	False	11	+	1062	0										
OR51A7	ENSG00000176895	False	11	+	936	1										
OR51G2	ENSG00000176893	False	11	-	942	0										
OR51G1	ENSG00000176879	False	11	-	963	1										
OR51A4	ENSG00000205497	False	11	-	939	0										
OR51A2	ENSG00000205496	False	11	-	939	1										
MMP26	ENSG00000167346	False	11	+	783	0										
OR51L1	ENSG00000176798	False	11	+	945	0										
OR52J3	ENSG00000205495	False	11	+	933	0										
OR52E2	ENSG00000176787	False	11	-	975	0										
OR52A5	ENSG00000171944	False	11	-	948	0										
OR52A1	ENSG00000182070	False	11	-	936	0										
OR51V1	ENSG00000176742	False	11	-	963	0										
HBB	ENSG00000244734	False	11	-	441	0										
HBD	ENSG00000223609	False	11	-	586	0										
HBG1	ENSG00000213934	False	11	-	441	0										
HBG2	ENSG00000196565	False	11	-	503	0										
OR51B4	ENSG00000183251	False	11	-	930	0										
OR51B2	ENSG00000184881	False	11	-	936	1										
OR51B6	ENSG00000176239	False	11	+	936	0										
OR51M1	ENSG00000184698	False	11	+	978	0										
OR51J1	ENSG00000184321	False	11	+	948	0										
OR51Q1	ENSG00000167360	False	11	+	951	0										
OR51I1	ENSG00000167359	False	11	-	942	1										
OR52D1	ENSG00000181609	False	11	+	954	1										
UBQLN3	ENSG00000175520	False	11	-	1965	1										
UBQLNL	ENSG00000175518	False	11	-	1425	1										
OR52H1	ENSG00000181616	False	11	-	960	0										
OR52B6	ENSG00000187747	False	11	+	1005	0										
TRIM6	ENSG00000121236	False	11	+	1548	0										
TRIM6-TRIM34	ENSG00000258588	False	11	+	2526	0										
TRIM34	ENSG00000258659	False	11	+	1464	0										
TRIM5	ENSG00000132256	False	11	-	1802	0										
TRIM22	ENSG00000132274	False	11	+	1552	0										
OR56B1	ENSG00000181023	False	11	+	972	0										
OR52N4	ENSG00000181074	False	11	+	963	0										
OR52N5	ENSG00000181009	False	11	-	972	1										
OR52N1	ENSG00000181001	False	11	-	960	0										
OR52N2	ENSG00000180988	False	11	+	963	0										
OR52E6	ENSG00000205409	False	11	-	951	0										
OR52E8	ENSG00000183269	False	11	-	951	0										
OR52E4	ENSG00000180974	False	11	+	936	1										
OR56A3	ENSG00000184478	False	11	+	945	1										
OR52L1	ENSG00000183313	False	11	-	987	0										
OR56A4	ENSG00000183389	False	11	-	1095	0										
OR56A1	ENSG00000180934	False	11	-	954	0										
OR56B4	ENSG00000180919	False	11	+	957	0										
OR56B3P	ENSG00000180913	False	11	+	864	0										
OR52B1P	ENSG00000180909	False	11	-	810	0										
OR52B2	ENSG00000255307	False	11	-	969	0										
OR52W1	ENSG00000175485	False	11	+	960	0										
C11orf42	ENSG00000180878	False	11	+	999	0										
FAM160A2	ENSG00000051009	False	11	-	3257	0										
CCKBR	ENSG00000110148	False	11	+	1663	0										
PRKCDBP	ENSG00000170955	False	11	-	879	0										
SMPD1	ENSG00000166311	False	11	+	1933	0										
APBB1	ENSG00000166313	False	11	-	2213	1										
HPX	ENSG00000110169	False	11	-	1386	0										
TRIM3	ENSG00000110171	False	11	-	2232	0										
ARFIP2	ENSG00000132254	False	11	-	1092	1										
TIMM10B	ENSG00000132286	False	11	+	309	1										
ILK	ENSG00000166333	False	11	+	1356	0										
TAF10	ENSG00000166337	False	11	-	654	0										
TPP1	ENSG00000166340	False	11	-	1690	0										
MRPL17	ENSG00000158042	False	11	-	525	0										
OR2AG2	ENSG00000188124	False	11	-	948	1										
OR2AG1	ENSG00000170803	False	11	+	948	0										
OR6A2	ENSG00000184933	False	11	-	981	0										
OR10A5	ENSG00000166363	False	11	+	963	0										
OR10A2	ENSG00000170790	False	11	+	909	0										
OR10A4	ENSG00000170782	False	11	+	945	0										
OR2D2	ENSG00000166368	False	11	-	924	0										
OR2D3	ENSG00000178358	False	11	+	990	0										
ZNF215	ENSG00000149054	False	11	+	1658	1										
ZNF214	ENSG00000149050	False	11	-	1818	0										
NLRP14	ENSG00000158077	False	11	+	3279	0										
SYT9	ENSG00000170743	False	11	+	1531	1										
OLFML1	ENSG00000183801	False	11	+	1206	0										
PPFIBP2	ENSG00000166387	False	11	+	2969	0										
CYB5R2	ENSG00000166394	False	11	-	1061	0										
OR5P2	ENSG00000183303	False	11	-	966	1										
OR5P3	ENSG00000182334	False	11	-	933	1										
OR10A6	ENSG00000175393	False	11	-	942	1										
OR10A3	ENSG00000170683	False	11	-	942	0										
EIF3F	ENSG00000175390	False	11	+	1197	0										
TUB	ENSG00000166402	False	11	+	1777	1										
RIC3	ENSG00000166405	False	11	-	1262	0										
STK33	ENSG00000130413	False	11	-	1542	0										
TRIM66	ENSG00000166436	False	11	-	3745	0										
RPL27A	ENSG00000166441	False	11	+	450	0										
ST5	ENSG00000166444	False	11	-	3854	1										
AKIP1	ENSG00000166452	False	11	+	726	0										
C11orf16	ENSG00000176029	False	11	-	1547	0										
ASCL3	ENSG00000176009	False	11	-	543	0										
TMEM9B	ENSG00000175348	False	11	-	660	0										
NRIP3	ENSG00000175352	False	11	-	762	0										
SCUBE2	ENSG00000175356	False	11	-	3130	0										
DENND5A	ENSG00000184014	False	11	-	3921	1										
TMEM41B	ENSG00000166471	False	11	-	886	0										
IPO7	ENSG00000205339	False	11	+	3114	1										
AC132192.1	ENSG00000268403	False	11	-	261	0										
ZNF143	ENSG00000166478	False	11	+	2007	0										
WEE1	ENSG00000166483	False	11	+	2028	0										
SWAP70	ENSG00000133789	False	11	+	1755	0										
SBF2	ENSG00000133812	False	11	-	5645	1										
ADM	ENSG00000148926	False	11	+	600	0										
MTRNR2L8	ENSG00000255823	False	11	-	72	0										
RNF141	ENSG00000110315	False	11	-	691	0										
